type,city,year,n
 (Beyaz Peynir) ,Duzce,2007,4.54
 (Beyaz Peynir) ,Edirne,1980,13523
 (Beyaz Peynir) ,Edirne,1981,20800
 (Beyaz Peynir) ,Edirne,1982,27729
 (Beyaz Peynir) ,Edirne,1983,33317
 (Beyaz Peynir) ,Edirne,1984,45245
 (Beyaz Peynir) ,Edirne,1985,824
 (Beyaz Peynir) ,Edirne,1986,1121
 (Beyaz Peynir) ,Edirne,1987,1627
 (Beyaz Peynir) ,Edirne,1988,3043
 (Beyaz Peynir) ,Edirne,1989,4757
 (Beyaz Peynir) ,Edirne,1990,8645
 (Beyaz Peynir) ,Edirne,1991,12277
 (Beyaz Peynir) ,Edirne,1992,23909
 (Beyaz Peynir) ,Edirne,1993,33894
 (Beyaz Peynir) ,Edirne,1994,73311
 (Beyaz Peynir) ,Edirne,1995,149693
 (Beyaz Peynir) ,Edirne,1996,224851
 (Beyaz Peynir) ,Edirne,1997,460463
 (Beyaz Peynir) ,Edirne,1998,933551
 (Beyaz Peynir) ,Edirne,1999,1067776.17
 (Beyaz Peynir) ,Edirne,2000,1562500
 (Beyaz Peynir) ,Edirne,2001,2543154.76
 (Beyaz Peynir) ,Edirne,2002,3363630.95
 (Beyaz Peynir) ,Edirne,2003,4590.08
 (Beyaz Peynir) ,Edirne,2004,5143.75
 (Beyaz Peynir) ,Edirne,2006,7.19
 (Beyaz Peynir) ,Edirne,2007,7.2
 (Beyaz Peynir) ,Elazig,1980,13958
 (Beyaz Peynir) ,Elazig,1981,21756
 (Beyaz Peynir) ,Elazig,1982,28201
 (Beyaz Peynir) ,Elazig,1983,30660
 (Beyaz Peynir) ,Elazig,1984,43274
 (Beyaz Peynir) ,Elazig,1985,930
 (Beyaz Peynir) ,Elazig,1986,1085
 (Beyaz Peynir) ,Elazig,1987,1465
 (Beyaz Peynir) ,Elazig,1988,2645
 (Beyaz Peynir) ,Elazig,1989,4438
 (Beyaz Peynir) ,Elazig,1990,7380
 (Beyaz Peynir) ,Elazig,1991,11343
 (Beyaz Peynir) ,Elazig,1992,19679
 (Beyaz Peynir) ,Elazig,1993,31057
 (Beyaz Peynir) ,Elazig,1994,57817
 (Beyaz Peynir) ,Elazig,1995,132791
 (Beyaz Peynir) ,Elazig,1996,209606
 (Beyaz Peynir) ,Elazig,1997,379260
 (Beyaz Peynir) ,Elazig,1998,794272
 (Beyaz Peynir) ,Elazig,1999,1497738.17
 (Beyaz Peynir) ,Elazig,2000,1663842.59
 (Beyaz Peynir) ,Elazig,2001,1967757.94
 (Beyaz Peynir) ,Elazig,2002,2746259.92
 (Beyaz Peynir) ,Elazig,2003,3528.58
 (Beyaz Peynir) ,Elazig,2004,4349.21
 (Beyaz Peynir) ,Elazig,2006,5.01
 (Beyaz Peynir) ,Elazig,2007,5.25
 (Beyaz Peynir) ,Erzincan,1980,14166
 (Beyaz Peynir) ,Erzincan,1981,24e3
 (Beyaz Peynir) ,Erzincan,1982,31422
 (Beyaz Peynir) ,Erzincan,1983,35055
 (Beyaz Peynir) ,Erzincan,1984,46027
 (Beyaz Peynir) ,Erzincan,1985,841
 (Beyaz Peynir) ,Erzincan,1986,1151
 (Beyaz Peynir) ,Erzincan,1987,1515
 (Beyaz Peynir) ,Erzincan,1988,2761
 (Beyaz Peynir) ,Erzincan,1989,4808
 (Beyaz Peynir) ,Erzincan,1990,8954
 (Beyaz Peynir) ,Erzincan,1991,12151
 (Beyaz Peynir) ,Erzincan,1992,21904
 (Beyaz Peynir) ,Erzincan,1993,36801
 (Beyaz Peynir) ,Erzincan,1994,64084
 (Beyaz Peynir) ,Erzincan,1995,164432
 (Beyaz Peynir) ,Erzincan,1996,212679
 (Beyaz Peynir) ,Erzincan,1997,418846
 (Beyaz Peynir) ,Erzincan,1998,780645
 (Beyaz Peynir) ,Erzincan,1999,1183551.58
 (Beyaz Peynir) ,Erzincan,2000,1741426.92
 (Beyaz Peynir) ,Erzincan,2001,2174451.06
 (Beyaz Peynir) ,Erzincan,2002,2780168.65
 (Beyaz Peynir) ,Erzincan,2003,3849.79
 (Beyaz Peynir) ,Erzincan,2004,4694.01
 (Beyaz Peynir) ,Erzincan,2006,5.41
 (Beyaz Peynir) ,Erzincan,2007,5.32
 (Beyaz Peynir) ,Erzurum,1980,12329
 (Beyaz Peynir) ,Erzurum,1981,15e3
 (Beyaz Peynir) ,Erzurum,1982,18149
 (Beyaz Peynir) ,Erzurum,1983,25624
 (Beyaz Peynir) ,Erzurum,1984,35750
 (Beyaz Peynir) ,Erzurum,1985,723
 (Beyaz Peynir) ,Erzurum,1986,988
 (Beyaz Peynir) ,Erzurum,1987,1329
 (Beyaz Peynir) ,Erzurum,1988,2118
 (Beyaz Peynir) ,Erzurum,1989,3278
 (Beyaz Peynir) ,Erzurum,1990,6480
 (Beyaz Peynir) ,Erzurum,1991,8399
 (Beyaz Peynir) ,Erzurum,1992,15861
 (Beyaz Peynir) ,Erzurum,1993,26916
 (Beyaz Peynir) ,Erzurum,1994,49118
 (Beyaz Peynir) ,Erzurum,1995,102506
 (Beyaz Peynir) ,Erzurum,1996,175116
 (Beyaz Peynir) ,Erzurum,1997,343684
 (Beyaz Peynir) ,Erzurum,1998,678435
 (Beyaz Peynir) ,Erzurum,1999,1114565.33
 (Beyaz Peynir) ,Erzurum,2000,1633741.26
 (Beyaz Peynir) ,Erzurum,2001,2370542.29
 (Beyaz Peynir) ,Erzurum,2002,2814851.64
 (Beyaz Peynir) ,Erzurum,2003,3454.42
 (Beyaz Peynir) ,Erzurum,2004,4318
 (Beyaz Peynir) ,Erzurum,2006,4.89
 (Beyaz Peynir) ,Erzurum,2007,4.93
 (Beyaz Peynir) ,Eskisehir,1980,13638
 (Beyaz Peynir) ,Eskisehir,1981,21666
 (Beyaz Peynir) ,Eskisehir,1982,25753
 (Beyaz Peynir) ,Eskisehir,1983,34169
 (Beyaz Peynir) ,Eskisehir,1984,44807
 (Beyaz Peynir) ,Eskisehir,1985,781
 (Beyaz Peynir) ,Eskisehir,1986,1068
 (Beyaz Peynir) ,Eskisehir,1987,1418
 (Beyaz Peynir) ,Eskisehir,1988,2555
 (Beyaz Peynir) ,Eskisehir,1989,4310
 (Beyaz Peynir) ,Eskisehir,1990,7538
 (Beyaz Peynir) ,Eskisehir,1991,10828
 (Beyaz Peynir) ,Eskisehir,1992,19830
 (Beyaz Peynir) ,Eskisehir,1993,31400
 (Beyaz Peynir) ,Eskisehir,1994,62717
 (Beyaz Peynir) ,Eskisehir,1995,138122
 (Beyaz Peynir) ,Eskisehir,1996,215212
 (Beyaz Peynir) ,Eskisehir,1997,409831
 (Beyaz Peynir) ,Eskisehir,1998,841109
 (Beyaz Peynir) ,Eskisehir,1999,1168137.67
 (Beyaz Peynir) ,Eskisehir,2000,1910865.16
 (Beyaz Peynir) ,Eskisehir,2001,2443168.44
 (Beyaz Peynir) ,Eskisehir,2002,3213854.17
 (Beyaz Peynir) ,Eskisehir,2003,4147.03
 (Beyaz Peynir) ,Eskisehir,2004,4924.39
 (Beyaz Peynir) ,Eskisehir,2006,5.49
 (Beyaz Peynir) ,Eskisehir,2007,5.92
 (Beyaz Peynir) ,Gaziantep,1980,12806
 (Beyaz Peynir) ,Gaziantep,1981,21813
 (Beyaz Peynir) ,Gaziantep,1982,28944
 (Beyaz Peynir) ,Gaziantep,1983,36194
 (Beyaz Peynir) ,Gaziantep,1984,46527
 (Beyaz Peynir) ,Gaziantep,1985,915
 (Beyaz Peynir) ,Gaziantep,1986,1114
 (Beyaz Peynir) ,Gaziantep,1987,1633
 (Beyaz Peynir) ,Gaziantep,1988,2954
 (Beyaz Peynir) ,Gaziantep,1989,4491
 (Beyaz Peynir) ,Gaziantep,1990,6659
 (Beyaz Peynir) ,Gaziantep,1991,11292
 (Beyaz Peynir) ,Gaziantep,1992,21062
 (Beyaz Peynir) ,Gaziantep,1993,31660
 (Beyaz Peynir) ,Gaziantep,1994,65793
 (Beyaz Peynir) ,Gaziantep,1995,143916
 (Beyaz Peynir) ,Gaziantep,1996,230469
 (Beyaz Peynir) ,Gaziantep,1997,394930
 (Beyaz Peynir) ,Gaziantep,1998,820454
 (Beyaz Peynir) ,Gaziantep,1999,1278888.92
 (Beyaz Peynir) ,Gaziantep,2000,1685138.89
 (Beyaz Peynir) ,Gaziantep,2001,2400555.56
 (Beyaz Peynir) ,Gaziantep,2002,3208680.56
 (Beyaz Peynir) ,Gaziantep,2003,4246.2
 (Beyaz Peynir) ,Gaziantep,2004,4932.29
 (Beyaz Peynir) ,Gaziantep,2006,5.86
 (Beyaz Peynir) ,Gaziantep,2007,5.91
 (Beyaz Peynir) ,Giresun,1980,13085
 (Beyaz Peynir) ,Giresun,1981,25619
 (Beyaz Peynir) ,Giresun,1982,29263
 (Beyaz Peynir) ,Giresun,1983,33630
 (Beyaz Peynir) ,Giresun,1984,43267
 (Beyaz Peynir) ,Giresun,1985,818
 (Beyaz Peynir) ,Giresun,1986,1026
 (Beyaz Peynir) ,Giresun,1987,1429
 (Beyaz Peynir) ,Giresun,1988,2575
 (Beyaz Peynir) ,Giresun,1989,4093.5
 (Beyaz Peynir) ,Giresun,1990,7014
 (Beyaz Peynir) ,Giresun,1991,11177
 (Beyaz Peynir) ,Giresun,1992,19509
 (Beyaz Peynir) ,Giresun,1993,32172
 (Beyaz Peynir) ,Giresun,1994,64079
 (Beyaz Peynir) ,Giresun,1995,141238
 (Beyaz Peynir) ,Giresun,1996,249493
 (Beyaz Peynir) ,Giresun,1997,408299
 (Beyaz Peynir) ,Giresun,1998,807446
 (Beyaz Peynir) ,Giresun,1999,1140243.42
 (Beyaz Peynir) ,Giresun,2000,1873129.63
 (Beyaz Peynir) ,Giresun,2001,2455293.26
 (Beyaz Peynir) ,Giresun,2002,3154285.71
 (Beyaz Peynir) ,Giresun,2003,4284.86
 (Beyaz Peynir) ,Giresun,2004,5008.93
 (Beyaz Peynir) ,Giresun,2006,4.89
 (Beyaz Peynir) ,Giresun,2007,5.1
 (Beyaz Peynir) ,Gumushane,1980,14166
 (Beyaz Peynir) ,Gumushane,1981,23419
 (Beyaz Peynir) ,Gumushane,1982,25416
 (Beyaz Peynir) ,Gumushane,1983,32555
 (Beyaz Peynir) ,Gumushane,1984,44583
 (Beyaz Peynir) ,Gumushane,1985,964
 (Beyaz Peynir) ,Gumushane,1986,1155
 (Beyaz Peynir) ,Gumushane,1987,1535
 (Beyaz Peynir) ,Gumushane,1990,9103
 (Beyaz Peynir) ,Gumushane,1991,13163
 (Beyaz Peynir) ,Gumushane,1992,19802
 (Beyaz Peynir) ,Gumushane,1993,32621
 (Beyaz Peynir) ,Gumushane,1994,67604
 (Beyaz Peynir) ,Gumushane,1995,151111
 (Beyaz Peynir) ,Gumushane,1996,206152
 (Beyaz Peynir) ,Gumushane,1997,376666
 (Beyaz Peynir) ,Gumushane,1998,826666
 (Beyaz Peynir) ,Gumushane,1999,1238416.67
 (Beyaz Peynir) ,Gumushane,2000,2285763.89
 (Beyaz Peynir) ,Gumushane,2001,2635416.67
 (Beyaz Peynir) ,Gumushane,2002,3335416.67
 (Beyaz Peynir) ,Gumushane,2003,4007.95
 (Beyaz Peynir) ,Gumushane,2004,4744.79
 (Beyaz Peynir) ,Gumushane,2006,6.86
 (Beyaz Peynir) ,Gumushane,2007,6.79
 (Beyaz Peynir) ,Hakkari,1980,12483
 (Beyaz Peynir) ,Hakkari,1981,18794
 (Beyaz Peynir) ,Hakkari,1982,24486
 (Beyaz Peynir) ,Hakkari,1983,32985
 (Beyaz Peynir) ,Hakkari,1984,39055
 (Beyaz Peynir) ,Hakkari,1985,731
 (Beyaz Peynir) ,Hakkari,1986,963
 (Beyaz Peynir) ,Hakkari,1987,1331
 (Beyaz Peynir) ,Hakkari,1988,2144
 (Beyaz Peynir) ,Hakkari,1989,3733
 (Beyaz Peynir) ,Hakkari,1990,7694
 (Beyaz Peynir) ,Hakkari,1991,9788
 (Beyaz Peynir) ,Hakkari,1992,18710
 (Beyaz Peynir) ,Hakkari,1993,30833
 (Beyaz Peynir) ,Hakkari,1994,59305
 (Beyaz Peynir) ,Hakkari,1995,132575
 (Beyaz Peynir) ,Hakkari,1996,208055
 (Beyaz Peynir) ,Hakkari,1997,388889
 (Beyaz Peynir) ,Hakkari,1998,657777
 (Beyaz Peynir) ,Hakkari,1999,1129166.67
 (Beyaz Peynir) ,Hakkari,2000,1715972.22
 (Beyaz Peynir) ,Hakkari,2001,2611111.11
 (Beyaz Peynir) ,Hakkari,2002,3101388.89
 (Beyaz Peynir) ,Hakkari,2003,3799.04
 (Beyaz Peynir) ,Hakkari,2004,4449.31
 (Beyaz Peynir) ,Hakkari,2006,4.3
 (Beyaz Peynir) ,Hakkari,2007,4.39
 (Beyaz Peynir) ,Hatay,1980,13505
 (Beyaz Peynir) ,Hatay,1981,21034
 (Beyaz Peynir) ,Hatay,1982,25978
 (Beyaz Peynir) ,Hatay,1983,32055
 (Beyaz Peynir) ,Hatay,1984,44643
 (Beyaz Peynir) ,Hatay,1985,810
 (Beyaz Peynir) ,Hatay,1986,953
 (Beyaz Peynir) ,Hatay,1987,1408
 (Beyaz Peynir) ,Hatay,1988,2607
 (Beyaz Peynir) ,Hatay,1989,4556
 (Beyaz Peynir) ,Hatay,1990,7357
 (Beyaz Peynir) ,Hatay,1991,10314
 (Beyaz Peynir) ,Hatay,1992,18547
 (Beyaz Peynir) ,Hatay,1993,29179
 (Beyaz Peynir) ,Hatay,1994,55588
 (Beyaz Peynir) ,Hatay,1995,115800
 (Beyaz Peynir) ,Hatay,1996,188502
 (Beyaz Peynir) ,Hatay,1997,337693
 (Beyaz Peynir) ,Hatay,1998,692184
 (Beyaz Peynir) ,Hatay,1999,960084.42
 (Beyaz Peynir) ,Hatay,2000,1457660.98
 (Beyaz Peynir) ,Hatay,2001,2105936.45
 (Beyaz Peynir) ,Hatay,2002,2959318.84
 (Beyaz Peynir) ,Hatay,2003,3551.02
 (Beyaz Peynir) ,Hatay,2004,4206.9
 (Beyaz Peynir) ,Hatay,2006,4.64
 (Beyaz Peynir) ,Hatay,2007,4.77
 (Beyaz Peynir) ,Igdir,1993,24042
 (Beyaz Peynir) ,Igdir,1994,49027
 (Beyaz Peynir) ,Igdir,1995,113055
 (Beyaz Peynir) ,Igdir,1996,190347
 (Beyaz Peynir) ,Igdir,1997,329166
 (Beyaz Peynir) ,Igdir,1998,679166
 (Beyaz Peynir) ,Igdir,1999,1069444.42
 (Beyaz Peynir) ,Igdir,2000,1399621.21
 (Beyaz Peynir) ,Igdir,2001,1982291.67
 (Beyaz Peynir) ,Igdir,2002,235e4
 (Beyaz Peynir) ,Igdir,2003,3051.22
 (Beyaz Peynir) ,Igdir,2004,3545.14
 (Beyaz Peynir) ,Igdir,2006,4.71
 (Beyaz Peynir) ,Igdir,2007,5.24
 (Beyaz Peynir) ,Isparta,1980,12900
 (Beyaz Peynir) ,Isparta,1981,19656
 (Beyaz Peynir) ,Isparta,1982,24796
 (Beyaz Peynir) ,Isparta,1983,29829
 (Beyaz Peynir) ,Isparta,1984,41222
 (Beyaz Peynir) ,Isparta,1985,702
 (Beyaz Peynir) ,Isparta,1986,962
 (Beyaz Peynir) ,Isparta,1987,1295
 (Beyaz Peynir) ,Isparta,1988,2271
 (Beyaz Peynir) ,Isparta,1989,3713
 (Beyaz Peynir) ,Isparta,1990,7117
 (Beyaz Peynir) ,Isparta,1991,10668
 (Beyaz Peynir) ,Isparta,1992,17532
 (Beyaz Peynir) ,Isparta,1993,26988
 (Beyaz Peynir) ,Isparta,1994,50497
 (Beyaz Peynir) ,Isparta,1995,113739
 (Beyaz Peynir) ,Isparta,1996,194923
 (Beyaz Peynir) ,Isparta,1997,366681
 (Beyaz Peynir) ,Isparta,1998,732236
 (Beyaz Peynir) ,Isparta,1999,937534.92
 (Beyaz Peynir) ,Isparta,2000,1456727.69
 (Beyaz Peynir) ,Isparta,2001,2150351.43
 (Beyaz Peynir) ,Isparta,2002,2949792.72
 (Beyaz Peynir) ,Isparta,2003,3727.9
 (Beyaz Peynir) ,Isparta,2004,4328.91
 (Beyaz Peynir) ,Isparta,2006,4.93
 (Beyaz Peynir) ,Isparta,2007,4.93
 (Beyaz Peynir) ,Istanbul,1980,14095
 (Beyaz Peynir) ,Istanbul,1981,23483
 (Beyaz Peynir) ,Istanbul,1982,31533
 (Beyaz Peynir) ,Istanbul,1983,35200
 (Beyaz Peynir) ,Istanbul,1984,43952
 (Beyaz Peynir) ,Istanbul,1985,793
 (Beyaz Peynir) ,Istanbul,1986,1043
 (Beyaz Peynir) ,Istanbul,1987,1381
 (Beyaz Peynir) ,Istanbul,1988,2770
 (Beyaz Peynir) ,Istanbul,1990,7992
 (Beyaz Peynir) ,Istanbul,1991,12138
 (Beyaz Peynir) ,Istanbul,1992,21306
 (Beyaz Peynir) ,Istanbul,1993,4e4
 (Beyaz Peynir) ,Istanbul,1994,72708
 (Beyaz Peynir) ,Istanbul,1995,184444
 (Beyaz Peynir) ,Istanbul,1996,221111
 (Beyaz Peynir) ,Istanbul,1997,425138
 (Beyaz Peynir) ,Istanbul,1998,995169
 (Beyaz Peynir) ,Istanbul,1999,1254890.33
 (Beyaz Peynir) ,Istanbul,2000,2003939.39
 (Beyaz Peynir) ,Istanbul,2001,2402430.56
 (Beyaz Peynir) ,Istanbul,2002,3229861.11
 (Beyaz Peynir) ,Istanbul,2003,4351.04
 (Beyaz Peynir) ,Istanbul,2004,5209.72
 (Beyaz Peynir) ,Istanbul,2006,6.66
 (Beyaz Peynir) ,Istanbul,2007,6.49
 (Beyaz Peynir) ,Izmir,1980,13525
 (Beyaz Peynir) ,Izmir,1981,21081
 (Beyaz Peynir) ,Izmir,1982,23161
 (Beyaz Peynir) ,Izmir,1983,34443
 (Beyaz Peynir) ,Izmir,1984,46233
 (Beyaz Peynir) ,Izmir,1985,847
 (Beyaz Peynir) ,Izmir,1986,1122
 (Beyaz Peynir) ,Izmir,1987,1569
 (Beyaz Peynir) ,Izmir,1988,2947
 (Beyaz Peynir) ,Izmir,1989,4918
 (Beyaz Peynir) ,Izmir,1990,8714
 (Beyaz Peynir) ,Izmir,1991,11958
 (Beyaz Peynir) ,Izmir,1992,23036
 (Beyaz Peynir) ,Izmir,1993,34657
 (Beyaz Peynir) ,Izmir,1994,67178
 (Beyaz Peynir) ,Izmir,1995,154563
 (Beyaz Peynir) ,Izmir,1996,238876
 (Beyaz Peynir) ,Izmir,1997,467354
 (Beyaz Peynir) ,Izmir,1998,974718
 (Beyaz Peynir) ,Izmir,1999,1341858.25
 (Beyaz Peynir) ,Izmir,2000,1784531.82
 (Beyaz Peynir) ,Izmir,2001,2622986.11
 (Beyaz Peynir) ,Izmir,2002,3584755.1
 (Beyaz Peynir) ,Izmir,2003,4592.94
 (Beyaz Peynir) ,Izmir,2004,5962.79
 (Beyaz Peynir) ,Izmir,2006,6.78
 (Beyaz Peynir) ,Izmir,2007,7.04
 (Beyaz Peynir) ,Kahramanmaras,1980,14444
 (Beyaz Peynir) ,Kahramanmaras,1981,24916
 (Beyaz Peynir) ,Kahramanmaras,1982,30099
 (Beyaz Peynir) ,Kahramanmaras,1983,35722
 (Beyaz Peynir) ,Kahramanmaras,1984,47619
 (Beyaz Peynir) ,Kahramanmaras,1985,971
 (Beyaz Peynir) ,Kahramanmaras,1986,1212
 (Beyaz Peynir) ,Kahramanmaras,1987,1669
 (Beyaz Peynir) ,Kahramanmaras,1988,2667
 (Beyaz Peynir) ,Kahramanmaras,1989,5130
 (Beyaz Peynir) ,Kahramanmaras,1990,8094
 (Beyaz Peynir) ,Kahramanmaras,1991,10673
 (Beyaz Peynir) ,Kahramanmaras,1992,19501
 (Beyaz Peynir) ,Kahramanmaras,1993,32615
 (Beyaz Peynir) ,Kahramanmaras,1994,63559
 (Beyaz Peynir) ,Kahramanmaras,1995,131378
 (Beyaz Peynir) ,Kahramanmaras,1996,236975
 (Beyaz Peynir) ,Kahramanmaras,1997,414905
 (Beyaz Peynir) ,Kahramanmaras,1998,885251
 (Beyaz Peynir) ,Kahramanmaras,1999,1337079
 (Beyaz Peynir) ,Kahramanmaras,2000,1850793.65
 (Beyaz Peynir) ,Kahramanmaras,2001,2409854.5
 (Beyaz Peynir) ,Kahramanmaras,2002,3104292.33
 (Beyaz Peynir) ,Kahramanmaras,2003,3968.6
 (Beyaz Peynir) ,Kahramanmaras,2004,4671.42
 (Beyaz Peynir) ,Kahramanmaras,2006,5.17
 (Beyaz Peynir) ,Kahramanmaras,2007,5.73
 (Beyaz Peynir) ,Karabuk,1995,115048
 (Beyaz Peynir) ,Karabuk,1996,194250
 (Beyaz Peynir) ,Karabuk,1997,341250
 (Beyaz Peynir) ,Karabuk,1998,747222
 (Beyaz Peynir) ,Karabuk,1999,1223611
 (Beyaz Peynir) ,Karabuk,2000,1396527.78
 (Beyaz Peynir) ,Karabuk,2001,2333680.56
 (Beyaz Peynir) ,Karabuk,2002,3112500
 (Beyaz Peynir) ,Karabuk,2003,3312.88
 (Beyaz Peynir) ,Karabuk,2004,4208.33
 (Beyaz Peynir) ,Karabuk,2006,5.7
 (Beyaz Peynir) ,Karabuk,2007,5.47
 (Beyaz Peynir) ,Karaman,1991,11e3
 (Beyaz Peynir) ,Karaman,1992,20782
 (Beyaz Peynir) ,Karaman,1993,30267
 (Beyaz Peynir) ,Karaman,1994,55902
 (Beyaz Peynir) ,Karaman,1995,133027
 (Beyaz Peynir) ,Karaman,1996,208583
 (Beyaz Peynir) ,Karaman,1997,396736
 (Beyaz Peynir) ,Karaman,1998,797222
 (Beyaz Peynir) ,Karaman,1999,1051389.08
 (Beyaz Peynir) ,Karaman,2000,1320138.89
 (Beyaz Peynir) ,Karaman,2001,2242291.67
 (Beyaz Peynir) ,Karaman,2002,3076666.67
 (Beyaz Peynir) ,Karaman,2003,3781.25
 (Beyaz Peynir) ,Karaman,2004,4383.71
 (Beyaz Peynir) ,Karaman,2006,6.96
 (Beyaz Peynir) ,Karaman,2007,7.05
 (Beyaz Peynir) ,Kars,1980,12619
 (Beyaz Peynir) ,Kars,1981,20110
 (Beyaz Peynir) ,Kars,1982,19523
 (Beyaz Peynir) ,Kars,1983,27472
 (Beyaz Peynir) ,Kars,1984,39044
 (Beyaz Peynir) ,Kars,1985,721
 (Beyaz Peynir) ,Kars,1986,1021
 (Beyaz Peynir) ,Kars,1987,1319
 (Beyaz Peynir) ,Kars,1988,2037
 (Beyaz Peynir) ,Kars,1989,3674
 (Beyaz Peynir) ,Kars,1990,7049
 (Beyaz Peynir) ,Kars,1991,9885
 (Beyaz Peynir) ,Kars,1992,15048
 (Beyaz Peynir) ,Kars,1993,25219
 (Beyaz Peynir) ,Kars,1994,52829
 (Beyaz Peynir) ,Kars,1995,119682
 (Beyaz Peynir) ,Kars,1996,190101
 (Beyaz Peynir) ,Kars,1997,331532
 (Beyaz Peynir) ,Kars,1998,684635
 (Beyaz Peynir) ,Kars,1999,1030714.5
 (Beyaz Peynir) ,Kars,2000,138e4
 (Beyaz Peynir) ,Kars,2001,1965525.79
 (Beyaz Peynir) ,Kars,2002,2625396.83
 (Beyaz Peynir) ,Kars,2003,3156.23
 (Beyaz Peynir) ,Kars,2004,4308.4
 (Beyaz Peynir) ,Kars,2006,4.81
 (Beyaz Peynir) ,Kars,2007,4.8
 (Beyaz Peynir) ,Kastamonu,1980,12395
 (Beyaz Peynir) ,Kastamonu,1981,17666
 (Beyaz Peynir) ,Kastamonu,1982,19340
 (Beyaz Peynir) ,Kastamonu,1983,29421
 (Beyaz Peynir) ,Kastamonu,1984,37253
 (Beyaz Peynir) ,Kastamonu,1985,660
 (Beyaz Peynir) ,Kastamonu,1986,839
 (Beyaz Peynir) ,Kastamonu,1987,1201
 (Beyaz Peynir) ,Kastamonu,1988,2654
 (Beyaz Peynir) ,Kastamonu,1989,3485
 (Beyaz Peynir) ,Kastamonu,1990,6283
 (Beyaz Peynir) ,Kastamonu,1991,9844
 (Beyaz Peynir) ,Kastamonu,1992,18505
 (Beyaz Peynir) ,Kastamonu,1993,25063
 (Beyaz Peynir) ,Kastamonu,1994,50400
 (Beyaz Peynir) ,Kastamonu,1995,109120
 (Beyaz Peynir) ,Kastamonu,1996,174617
 (Beyaz Peynir) ,Kastamonu,1997,340892
 (Beyaz Peynir) ,Kastamonu,1998,719908
 (Beyaz Peynir) ,Kastamonu,1999,1043039.42
 (Beyaz Peynir) ,Kastamonu,2000,1314027.78
 (Beyaz Peynir) ,Kastamonu,2001,1819221.23
 (Beyaz Peynir) ,Kastamonu,2002,2431982.47
 (Beyaz Peynir) ,Kastamonu,2003,2801.22
 (Beyaz Peynir) ,Kastamonu,2004,3296.53
 (Beyaz Peynir) ,Kastamonu,2006,4.53
 (Beyaz Peynir) ,Kastamonu,2007,4.47
 (Beyaz Peynir) ,Kayseri,1980,13930
 (Beyaz Peynir) ,Kayseri,1981,22509
 (Beyaz Peynir) ,Kayseri,1982,24150
 (Beyaz Peynir) ,Kayseri,1983,31439
 (Beyaz Peynir) ,Kayseri,1984,43738
 (Beyaz Peynir) ,Kayseri,1985,795
 (Beyaz Peynir) ,Kayseri,1986,1079
 (Beyaz Peynir) ,Kayseri,1987,1487
 (Beyaz Peynir) ,Kayseri,1988,2545
 (Beyaz Peynir) ,Kayseri,1989,4103
 (Beyaz Peynir) ,Kayseri,1990,7032
 (Beyaz Peynir) ,Kayseri,1991,10069
 (Beyaz Peynir) ,Kayseri,1992,17926
 (Beyaz Peynir) ,Kayseri,1993,29105
 (Beyaz Peynir) ,Kayseri,1994,62637
 (Beyaz Peynir) ,Kayseri,1995,134668
 (Beyaz Peynir) ,Kayseri,1996,198597
 (Beyaz Peynir) ,Kayseri,1997,371416
 (Beyaz Peynir) ,Kayseri,1998,790330
 (Beyaz Peynir) ,Kayseri,1999,1212090.5
 (Beyaz Peynir) ,Kayseri,2000,1567018.1
 (Beyaz Peynir) ,Kayseri,2001,2412173.82
 (Beyaz Peynir) ,Kayseri,2002,3216358.53
 (Beyaz Peynir) ,Kayseri,2003,3994.55
 (Beyaz Peynir) ,Kayseri,2004,4924.98
 (Beyaz Peynir) ,Kayseri,2006,4.79
 (Beyaz Peynir) ,Kayseri,2007,5.03
 (Beyaz Peynir) ,Kilis,1995,9e4
 (Beyaz Peynir) ,Kilis,1996,158e3
 (Beyaz Peynir) ,Kilis,1997,353571
 (Beyaz Peynir) ,Kilis,1998,743750
 (Beyaz Peynir) ,Kilis,1999,972916.67
 (Beyaz Peynir) ,Kilis,2000,2116666.67
 (Beyaz Peynir) ,Kilis,2001,2504166.67
 (Beyaz Peynir) ,Kilis,2002,3034622.88
 (Beyaz Peynir) ,Kilis,2003,3418.18
 (Beyaz Peynir) ,Kilis,2004,3554.17
 (Beyaz Peynir) ,Kilis,2006,4.24
 (Beyaz Peynir) ,Kilis,2007,4.51
 (Beyaz Peynir) ,Kirikkale,1991,11221
 (Beyaz Peynir) ,Kirikkale,1992,21567
 (Beyaz Peynir) ,Kirikkale,1993,36202
 (Beyaz Peynir) ,Kirikkale,1994,68679
 (Beyaz Peynir) ,Kirikkale,1995,142466
 (Beyaz Peynir) ,Kirikkale,1996,204152
 (Beyaz Peynir) ,Kirikkale,1997,403743
 (Beyaz Peynir) ,Kirikkale,1998,1012460
 (Beyaz Peynir) ,Kirikkale,1999,1182847.25
 (Beyaz Peynir) ,Kirikkale,2000,1901250
 (Beyaz Peynir) ,Kirikkale,2001,2445958.13
 (Beyaz Peynir) ,Kirikkale,2002,2929537.04
 (Beyaz Peynir) ,Kirikkale,2003,3662.57
 (Beyaz Peynir) ,Kirikkale,2004,4389.03
 (Beyaz Peynir) ,Kirikkale,2006,4.97
 (Beyaz Peynir) ,Kirikkale,2007,5.44
